gene_id,CK_1,CK_2,TR_1,TR_2,CKK_1,CKK_2,TRR_1,TRR_2
Os03g0291800,3442,3874,3580,2967,1730,1951,2112,1718
Os03g0292100,4499,5061,3615,3461,1516,2028,1069,794
Os03g0292200,3235,3310,3148,3003,428,710,684,974
Os03g0292600,0,0,0,0,0,0,0,0
Os03g0292700,1624,1545,1044,1208,144,190,166,125
Os03g0292800,1201,1133,1221,1355,680,630,529,615
Os03g0292900,9,26,23,46,24,41,24,15
Os03g0293000,912,636,491,518,90,191,219,123
Os03g0293100,16249,17234,11211,13841,4567,5036,5614,13332
Os03g0293400,115,215,262,259,188,204,127,135
Os03g0293450,45,68,66,62,204,54,140,96
Os03g0293500,4375,5337,3790,3358,9841,5609,6396,8238
Os03g0293600,0,0,0,4,12,0,0,4
Os03g0293700,17,9,0,0,4,3,4,1997
Os03g0293850,3392,3344,5331,4726,8401,7789,3770,3512
Os03g0293900,312,256,478,556,558,753,316,339
Os03g0294001,37,64,139,86,197,242,24,15
Os03g0294032,0,8,8,0,21,12,7,0
Os03g0294100,10,4,6,0,4,5,4,22
Os03g0294200,386,525,645,700,837,997,987,783
Os03g0294600,25,23,15,54,5,15,15,8
Os03g0294650,18,51,27,31,21,16,15,0
Os03g0294700,149,196,108,139,472,416,252,130
Os03g0294800,824,733,664,531,750,857,874,922
Os03g0294900,545,395,646,664,524,532,322,267
Os03g0294975,0,0,0,0,0,0,0,0
Os03g0295300,54,59,132,151,327,265,207,244
Os03g0295400,423,452,1020,1113,1101,1150,746,496
Os03g0295500,958,1382,1391,1526,1499,1502,1289,1671
Os03g0295600,139,157,199,50,84,112,63,61
Os03g0295700,2486,2280,2823,3083,4244,4006,1304,800
Os03g0295800,9645,8598,6938,9251,3760,3467,2510,2642
Os03g0295866,79,103,154,169,42,81,102,37
Os03g0295932,17,4,7,4,1,2,2,0
Os03g0296000,0,0,0,0,0,0,0,0
Os03g0296100,0,0,0,0,0,0,0,0
Os03g0296200,14,0,0,0,0,0,0,14
Os03g0296300,236,309,506,529,350,467,531,523
Os03g0296400,1143,1452,1827,1887,1953,2356,1919,1971
Os03g0296500,0,38,21,8,8,26,7,16
Os03g0296600,16,2,0,0,0,0,0,0
Os03g0296700,190,193,215,294,104,247,99,30
Os03g0296800,6025,10683,4892,7986,1187,1530,1828,787
Os03g0297000,765,1511,900,1462,1113,1173,734,491
Os03g0297100,1173,1717,1583,3227,3013,3877,3235,3180
Os03g0297300,511,804,698,1420,1357,1955,1389,1803
Os03g0297400,381,577,4226,2287,1905,1979,552,354
Os03g0297600,2430,3977,20734,14884,31585,23577,20200,7655
Os03g0297700,226,333,373,386,542,558,470,418
Os03g0297800,2,4,0,8,4,0,9,10
Os03g0297850,7,0,3,0,6,10,0,0
Os03g0297900,0,0,0,0,0,0,0,0
Os03g0298100,3,0,12,0,0,0,0,0
Os03g0298300,1294,1247,544,650,289,298,282,731
Os03g0298400,2878,3757,3947,4879,4382,4167,2644,2571
Os03g0298501,47,61,54,96,93,71,44,41
Os03g0298600,899,979,1061,1115,1198,1057,652,1072
Os03g0298700,600,332,117,173,41,80,246,104
Os03g0298800,1060,1116,1384,1504,1861,1764,1200,1360
Os03g0298850,0,0,0,3,0,0,4,0
Os03g0298900,45,79,24,28,159,153,69,107
Os03g0299050,0,0,0,0,0,0,0,0
Os03g0299200,415,272,284,574,519,510,1071,687
Os03g0299400,38,0,28,0,21,37,66,44
Os03g0299600,6012,4717,16467,14082,5870,6232,6189,4345
Os03g0299700,0,0,0,0,0,0,0,0
Os03g0299800,111,280,31,220,97,246,121,103
Os03g0299900,1979,2957,2348,3391,5290,4621,3685,2955
Os03g0300000,965,707,830,565,2123,2129,1128,1174
Os03g0300100,350,361,543,156,2346,1559,285,124
Os03g0300200,108,225,277,286,732,842,378,272
Os03g0300300,65,152,227,259,698,753,437,314
Os03g0300400,25,50,238,581,30346,35033,26,1123
Os03g0300500,0,18,0,0,0,0,0,3
Os03g0300600,64,84,31,82,3450,3645,4931,5628
Os03g0300700,119,173,204,219,313,328,304,322
Os03g0300801,0,0,0,85,2231,794,287,0
Os03g0300900,378,196,63,27,6136,5314,1212,2078
Os03g0301200,207,366,184,200,214,330,72,56
Os03g0301400,2352,2365,1702,1774,373,439,406,339
Os03g0301500,0,0,0,0,0,0,0,0
Os03g0301550,0,0,0,0,0,0,0,0
Os03g0301600,0,0,0,5,0,0,0,0
Os03g0301700,0,3,0,0,58,45,9,0
Os03g0301800,21,11,0,0,90,57,5,10
Os03g0301900,0,11,5,0,0,4,0,0
Os03g0301950,0,4,0,0,3,3,0,7
Os03g0302000,693,872,737,1040,1203,1300,1007,682
Os03g0302100,8,9,7,21,36,8,0,5
Os03g0302200,1644,2368,2107,2975,3989,4181,1898,804
Os03g0302500,242,251,196,267,878,1075,498,569
Os03g0302700,188,167,181,196,257,335,432,888
Os03g0302800,64,101,8,0,0,37,64,25
Os03g0302850,0,0,0,0,0,0,0,0
Os03g0302900,0,0,0,13,26,30,28,4
Os03g0303100,34,15,45,19,22,24,22,14
Os03g0303500,63,18,47,20,141,88,14,137
Os03g0304100,0,0,0,0,0,0,0,0
Os03g0304400,363,269,254,421,357,272,200,176
Os03g0304500,214,240,230,339,219,322,123,82
Os03g0304550,0,0,0,0,0,0,0,0
Os03g0304800,40,11,7,0,1919,1425,107,113
Os03g0305000,26713,20420,18253,18599,1175,1029,639,625
Os03g0305050,239,61,66,63,0,0,3,2
Os03g0305100,7199,7727,19213,19961,33193,23003,10595,12936
Os03g0305150,85,124,356,265,189,162,67,53
Os03g0305200,23,26,41,23,319,407,185,129
Os03g0305400,83,49,268,104,17523,8494,2552,3944
Os03g0305500,578,777,918,1778,2519,2696,1287,1073
Os03g0305550,11,9,0,0,0,0,0,0
Os03g0305600,183,200,32,33,0,10,45,59
Os03g0305700,435,388,486,562,426,511,370,315
Os03g0305800,741,1090,541,514,619,1018,495,446
Os03g0305950,472,477,185,234,379,111,86,33
Os03g0306100,0,0,0,2,0,0,0,0
Os03g0306200,861,929,1095,1014,1312,1357,845,1057
Os03g0306302,56,49,115,157,313,200,36,14
Os03g0306400,0,0,9,0,12,10,0,0
Os03g0306700,8,15,9,9,0,0,0,0
Os03g0306800,8672,12089,3570,8287,8896,7207,4007,3060
Os03g0306900,791,848,318,763,463,415,259,375
Os03g0307000,723,1099,688,912,674,607,360,379
Os03g0307100,3187,3769,3821,4870,6513,7329,6717,4760
Os03g0307200,6,0,0,0,0,0,0,18
Os03g0307300,0,0,0,0,0,0,0,14
Os03g0307333,131,48,41,89,28,30,22,51
Os03g0307400,188,303,307,297,899,1162,760,692
Os03g0307500,229,200,169,225,166,290,381,205
Os03g0307600,0,0,4,7,9,0,0,8
Os03g0307700,57,41,54,53,81,50,67,111
Os03g0307800,2129,2045,2272,2704,3431,3287,2048,1386
Os03g0307850,5,0,3,5,0,5,6,0
Os03g0307900,40,48,49,109,133,99,122,78
Os03g0308000,2525,2909,3351,3300,3054,3697,2815,2995
Os03g0308100,792,931,1820,2877,2680,2473,1240,1215
Os03g0308200,796,695,1420,784,1066,964,336,243
Os03g0308500,1029,1389,1350,1632,2006,2015,1218,951
Os03g0308600,7,8,0,0,42,60,0,4
Os03g0308700,4,6,0,0,49,45,4,7
Os03g0308800,36137,29493,25930,24689,5771,5545,8263,7207
Os03g0308850,58,91,87,108,83,102,122,33
Os03g0308900,82,45,85,177,134,142,72,5
Os03g0309000,1164,1494,2111,2612,3280,3925,2210,1619
Os03g0309200,3136,2924,4083,4233,9249,9738,6725,3951
Os03g0309250,0,0,22,6,1,10,0,0
Os03g0309300,0,0,50,8,13,6,1,8
Os03g0309400,0,0,0,0,0,0,0,0
Os03g0309800,2511,3045,4138,4906,4052,3206,2898,2737
Os03g0310000,13,9,0,0,0,0,24,34
Os03g0310400,1098,1385,3390,3538,7418,6494,1573,1328
Os03g0310500,784,932,841,1096,1049,1212,763,749
Os03g0310600,41,52,35,96,152,199,102,75
Os03g0310633,59,59,11,37,3,0,0,23
Os03g0310666,81,72,45,80,58,104,84,108
Os03g0310701,421,516,110,150,10,8,41,30
Os03g0310800,18927,18325,8539,9233,912,1540,780,639
Os03g0310900,452,397,0,111,92,8,0,46
Os03g0311000,673,507,341,241,73,240,103,51
Os03g0311300,55155,43670,37302,37647,8547,10713,15561,14089
Os03g0311401,96,38,52,50,4,51,8,1
Os03g0311600,18,4,11,8,0,15,4,9
Os03g0312100,0,0,0,0,0,0,0,1
Os03g0312300,0,0,0,0,0,0,0,0
Os03g0312350,0,0,0,0,0,0,0,0
Os03g0312500,0,0,0,0,0,0,0,0
Os03g0312600,980,1060,1509,1390,1849,1975,1547,1190
Os03g0313000,2272,2724,1973,2468,1452,1620,1652,1789
Os03g0313100,0,0,9,0,0,0,0,0
Os03g0313300,47,29,92,48,26,57,7,3
Os03g0313600,1641,2176,3016,3281,2393,2803,3258,3213
Os03g0313800,1628,2002,1123,2143,227,328,350,505
Os03g0314000,0,0,0,0,0,0,0,0
Os03g0314100,3627,4130,4570,6024,6213,5706,3181,2691
Os03g0314200,1358,1493,1416,1733,1553,1695,948,644
Os03g0314400,84,124,85,196,130,143,90,25
Os03g0314450,0,0,0,0,0,0,0,0
Os03g0314500,523,168,3587,1523,7703,11799,5229,2057
Os03g0314700,5421,5672,6641,7470,2534,2877,3196,2122
Os03g0314750,3,0,0,0,0,0,10,0
Os03g0314800,3366,3545,1889,2455,1124,952,626,571
Os03g0315000,225,232,201,222,96,89,71,27
Os03g0315200,0,0,0,0,0,0,0,0
Os03g0315400,40,86,67,363,1346,1225,420,653
Os03g0315800,7708,10282,10556,13777,13192,10439,6202,11679
Os03g0316200,180,218,168,321,426,766,1071,798
Os03g0316900,1157,1365,1054,1692,1155,1144,626,658
Os03g0317000,3568,2721,4818,4933,3318,3260,1345,1019
Os03g0317100,198,166,176,258,150,144,127,45
Os03g0317300,11,24,22,60,66,56,28,8
Os03g0317700,0,0,0,0,0,0,0,0
Os03g0317900,0,0,0,0,1,0,1,0
Os03g0318025,0,0,0,0,1,0,1,0
Os03g0318150,0,0,1,0,0,0,1,0
Os03g0318400,0,6,3,11,2,0,4,0
Os03g0318500,268,437,640,1061,2151,2053,515,582
Os03g0318550,20,24,62,54,174,208,37,12
Os03g0318600,2535,3047,3027,4048,4537,4621,2605,2577
Os03g0319000,15,11,10,39,25,52,29,73
Os03g0319050,28,0,8,10,14,27,75,71
Os03g0319100,2518,2684,2943,3289,5916,7138,4011,4286
Os03g0319200,0,0,0,0,0,0,0,0
Os03g0319300,3972,6528,2090,4110,7252,8622,4884,4708
Os03g0319400,9234,8796,2739,5403,1561,1673,1951,1036
Os03g0320000,287,313,135,171,189,274,255,246
Os03g0320100,111,236,684,1558,4711,3595,1058,565
Os03g0320400,0,0,0,0,0,0,0,0
Os03g0320600,29,36,53,141,820,574,31,40
Os03g0320800,7,4,0,0,14,11,5,30
Os03g0320850,0,3,0,0,0,0,4,0
Os03g0320875,0,0,0,0,0,0,0,0
Os03g0320900,654,685,833,845,518,444,842,739
Os03g0321000,546,667,653,735,1559,1356,745,728
Os03g0321100,92,22,13,4,64,95,79,86
Os03g0321300,281,310,1289,1258,2349,2209,569,661
Os03g0321400,450,534,582,732,452,509,395,572
Os03g0321500,1410,1546,1239,1607,2748,2997,1521,796
Os03g0321700,35,220,220,443,624,678,82,60
Os03g0321800,134,96,370,340,466,467,377,594
Os03g0321900,416,508,243,544,538,562,490,248
Os03g0322000,0,0,0,3,0,0,0,0
Os03g0322200,28,101,7,93,128,150,64,64
Os03g0322500,3482,4823,4023,5145,3142,3040,2837,3972
Os03g0322600,2021,2516,2015,2449,7595,8416,10896,18809
Os03g0322700,14,22,0,10,0,4,0,2
Os03g0322800,466,451,666,803,1231,1114,703,803
Os03g0322900,91,31,11,4,27,4,12,3369
Os03g0323100,474,557,504,832,491,363,1822,1779
Os03g0323200,120339,111378,131376,105487,74540,73034,128674,93998
Os03g0323350,0,0,0,0,0,0,0,0
Os03g0323500,749,887,986,940,810,722,358,201
Os03g0323600,3812,5841,1826,3317,1449,1555,1591,1837
Os03g0323800,671,781,1280,1520,2361,2657,1447,1562
Os03g0323900,165,181,263,317,219,166,230,245
Os03g0323950,34,5,20,7,0,6,32,18
Os03g0324200,11632,15601,35879,28371,30112,27554,18251,11526
Os03g0324300,14235,18681,41736,33439,34925,32721,23395,18318
Os03g0324600,54,159,466,256,459,597,198,101
Os03g0324650,0,0,0,0,0,0,0,0
Os03g0324700,24,21,130,139,37,107,131,55
Os03g0324800,674,787,858,1014,584,555,475,509
Os03g0324900,918,791,971,1104,1868,1665,840,852
Os03g0325000,0,0,0,2,0,0,0,0
Os03g0325133,0,0,0,0,0,0,0,0
Os03g0325400,104,70,101,153,126,107,129,104
Os03g0325500,1035,1037,758,893,1587,1443,1380,1300
Os03g0325600,0,0,0,14,0,0,0,0
Os03g0325900,0,0,0,0,0,0,3,0
Os03g0326000,131,214,90,207,265,295,103,61
Os03g0326100,135,302,145,328,706,910,103,8
Os03g0326200,8,86,20,117,73,109,18,4
Os03g0326300,5278,5529,5500,6153,6081,6013,3500,2842
Os03g0326350,4,5,6,4,4,0,3,0
Os03g0326500,23046,22631,4813,6756,1147,1547,1747,1870
Os03g0326600,915,869,955,791,366,376,216,176
Os03g0327100,1161,3341,1433,1936,1394,1440,878,813
Os03g0327600,593,584,78,171,502,537,304,142
Os03g0327700,66,170,81,83,71,41,59,88
Os03g0327751,15,38,11,35,24,12,22,9
Os03g0327800,3307,3420,1468,2479,302,427,167,87
Os03g0328000,1120,1677,848,1557,568,877,321,177
Os03g0328100,26,61,67,33,47,76,11,24
Os03g0328300,33,19,28,10,13,15,6,25
Os03g0328400,201,264,205,289,158,139,96,178
Os03g0328450,202,241,196,175,98,159,72,76
Os03g0328501,3,20,6,17,13,9,3,0
Os03g0328600,5,8,6,2,4,3,0,3
Os03g0328900,1188,1128,802,805,2989,3323,1901,851
Os03g0329200,0,0,0,5,29,33,9,0
Os03g0329500,362,355,446,451,1970,2481,1159,616
Os03g0329700,1389,2347,1400,1542,11607,17257,2002,387
Os03g0329900,3113,3509,3539,3661,3358,3478,1823,1899
Os03g0330000,262,190,356,249,377,371,192,201
Os03g0330200,7,28,0,0,0,0,0,0
Os03g0330300,2983,2586,2256,1410,6334,6751,2652,2851
Os03g0331600,7419,8228,6964,10435,4711,4545,5541,7226
Os03g0331700,2363,2679,2456,2977,1727,1873,787,987
Os03g0331900,1236,1288,1017,998,374,422,382,637
Os03g0332100,662,580,77,48,113,239,2884,3400
Os03g0332201,93,51,32,23,50,35,119,98
Os03g0332400,1077,1434,1345,1706,914,1116,981,1237
Os03g0332500,0,0,0,0,0,0,0,0
Os03g0332533,40,12,0,0,0,0,14,15
Os03g0332566,0,0,0,0,0,0,0,0
Os03g0332600,254,307,446,682,349,304,405,575
Os03g0332700,1692,1885,2840,3969,2353,2287,2028,1640
Os03g0332900,69,56,86,85,50,59,32,55
Os03g0333000,732,796,819,675,340,611,486,476
Os03g0333050,0,6,0,3,0,2,4,1
Os03g0333100,541,701,885,1219,1467,1682,972,546
Os03g0333200,1912,2057,5061,4496,12167,9794,2878,2009
Os03g0333300,1486,1749,1773,2463,2224,2436,2338,2511
Os03g0333400,9147,6705,18328,10558,31823,29718,49500,92519
Os03g0333500,29,26,26,42,34,28,29,37
Os03g0333601,18,20,19,20,20,28,14,23
Os03g0333700,829,904,388,402,356,436,339,296
Os03g0333800,3300,3538,3407,3455,2844,3124,2985,2560
Os03g0334000,801,794,1148,1592,1637,1529,845,568
Os03g0334050,127,99,118,149,177,190,118,91
Os03g0334100,784,799,1530,1431,1155,1128,869,923
Os03g0334200,774,1022,1253,1347,1769,2006,678,432
Os03g0334250,16,36,26,13,6,5,0,0
Os03g0334300,0,0,0,0,0,0,0,0
Os03g0334700,5992,5709,7709,7542,6390,7360,4572,3504
Os03g0334800,1643,1944,2105,2301,1910,1817,1362,1260
Os03g0334951,0,0,0,0,0,2,1,0
Os03g0335100,0,0,0,0,4,13,0,0
Os03g0335200,0,16,0,31,582,596,23,4
Os03g0335300,7418,8033,8978,11616,16659,19741,10852,8419
Os03g0335401,105,68,52,56,148,159,148,89
Os03g0335500,4,0,11,0,43,17,0,0
Os03g0335600,586,679,583,715,671,677,1386,1300
Os03g0336000,1425,1517,1558,1885,1098,1137,1335,1319
Os03g0336100,0,0,0,0,0,0,0,0
Os03g0336200,186,163,310,216,655,814,264,223
Os03g0336300,1426,1523,2670,2834,3155,2975,1332,985
Os03g0336400,4,4,32,3,12,2,0,0
Os03g0336500,362,347,346,575,513,596,798,813
Os03g0336600,219,344,302,468,448,494,277,278
Os03g0336700,658,667,1476,1551,2514,2516,782,584
Os03g0336900,0,0,0,0,0,0,0,0
Os03g0337000,0,0,0,0,0,0,0,0
Os03g0337200,2220,2132,3206,2485,3004,3080,1154,838
Os03g0337500,13585,12089,16029,15562,3900,3194,1073,2318
Os03g0337550,37,9,10,0,12,5,0,0
Os03g0337600,2528,2409,3503,4804,5070,5988,11604,11808
Os03g0337700,725,804,786,726,464,501,406,408
Os03g0337800,5336,7056,8108,12848,9220,10873,6701,6932
Os03g0337850,410,479,423,667,470,536,690,1319
Os03g0337900,1187,1708,1821,2775,1505,1944,1115,822
Os03g0338000,0,0,261,45,3,17,0,0
Os03g0338100,0,0,9,0,0,0,0,0
Os03g0338200,755,884,725,753,698,670,353,250
Os03g0338400,0,0,0,0,0,5,0,0
Os03g0338600,106,190,332,448,594,514,258,221
Os03g0338700,2,11,15,7,13,17,8,0
Os03g0338800,4,0,12,20,10,32,0,3
Os03g0339100,2225,2228,3679,3944,6056,5798,3424,3229
Os03g0339150,49,37,86,69,219,232,161,67
Os03g0339300,0,0,0,0,0,0,0,0
Os03g0339400,0,0,0,0,0,0,0,0
Os03g0339700,8,7,3,0,122,154,103,120
Os03g0339900,161,226,134,257,6632,7168,7199,6632
Os03g0340001,82,124,129,140,1224,921,494,569
Os03g0340100,0,0,0,0,2,5,0,3
Os03g0340300,0,0,0,0,0,0,0,0
Os03g0340500,565,1017,1797,3051,60399,59074,7590,7787
Os03g0340601,10,45,87,215,3476,3662,315,109
Os03g0340700,931,1226,1370,1367,3199,3476,1826,1387
Os03g0340900,15187,13422,13609,14893,11002,10059,5183,4437
Os03g0341000,30,142,56,82,517,246,33,0
Os03g0341100,873,1089,1312,2232,3649,4124,2806,3153
Os03g0341150,3,3,4,7,6,8,5,5
Os03g0341200,271,199,199,285,182,159,190,253
Os03g0341300,905,723,168,178,214,197,144,1058
Os03g0341600,347,360,247,73,604,580,587,1122
Os03g0342100,251,203,44,24,690,357,314,933
Os03g0342400,311,282,465,349,270,301,245,236
Os03g0342850,361,331,189,159,354,195,208,324
Os03g0342900,12577,12805,43324,39979,104192,99093,41272,52401
Os03g0343225,0,0,0,0,0,0,0,0
Os03g0343300,252,390,341,610,1084,1192,545,362
Os03g0343400,5214,4120,2651,4179,4723,4284,5319,9203
Os03g0343500,759,1036,1130,2088,2299,2521,2506,2601
Os03g0343700,458,542,435,634,566,625,497,327
Os03g0343800,0,11,0,0,9,8,0,4
Os03g0343900,16815,12442,24177,13925,12348,14548,35258,73649
Os03g0344100,2633,2937,4154,4135,5155,5915,3153,2061
Os03g0344232,15,9,8,0,15,38,28,17
Os03g0344300,1382,1161,1466,1427,1707,2045,1352,1280
Os03g0344400,2,0,2,0,0,0,0,0
Os03g0344650,11,14,16,0,3,5,3,7
Os03g0344700,7710,7633,9135,9473,7975,7389,3994,3201
Os03g0344900,3658,4198,5843,7339,3174,2882,3979,3096
Os03g0345100,236,213,423,368,390,433,215,157
Os03g0345200,1348,2490,1605,3203,3150,3564,3736,3445
Os03g0345300,20,0,22,0,9,21,0,39
Os03g0345500,3,0,0,0,0,0,0,0
Os03g0345700,4340,4533,12998,11910,8831,7074,8622,12074
Os03g0345901,3705,3728,11309,10005,6838,4745,5006,3752
Os03g0346200,17,42,98,11,849,883,136,121
Os03g0346500,9,53,5,37,37,23,32,59
Os03g0346700,1938,1632,2350,2254,3045,3644,1358,935
Os03g0346750,0,3,0,0,4,0,0,0
Os03g0346800,390,457,487,397,350,372,326,364
Os03g0346900,700,586,753,807,508,379,323,228
Os03g0347200,969,1222,1919,1945,1721,2121,831,609
Os03g0347300,1681,1507,2053,2623,3263,2806,1488,818
Os03g0347400,18,8,51,44,33,55,9,0
Os03g0347500,0,0,0,0,0,0,0,0
Os03g0347700,0,0,0,0,0,0,0,0
Os03g0347750,0,0,0,0,0,0,0,0
Os03g0347800,495,444,409,399,476,493,373,487
Os03g0347900,2299,696,71,117,7,5,366,167
Os03g0348200,12092,9256,0,43,0,0,37,127
Os03g0348500,184,173,106,192,301,301,43,92
Os03g0348800,1759,1609,1520,1440,1898,2225,684,766
Os03g0348900,13,11,5,78,21,4,11,16
Os03g0349000,1365,1638,2339,2877,2814,2890,1566,1201
Os03g0349200,122,90,204,208,505,587,390,353
Os03g0349400,0,0,0,22,26,9,0,0
Os03g0349600,5150,6470,3990,4137,2366,2833,1811,2131
Os03g0349700,0,0,0,0,0,0,0,0
Os03g0350100,524,722,804,1217,1031,1378,1205,990
Os03g0350300,480,888,1088,1764,1719,2297,1640,1274
Os03g0351100,11644,11166,8203,10278,3828,3350,3056,4252
Os03g0351200,3788,2990,4107,3563,1943,2212,3452,5547
Os03g0351300,8439,8046,21472,20266,2606,1919,336,213
Os03g0351400,1839,1540,3054,2846,2634,2157,432,744
Os03g0351500,15415,16808,9284,10015,4812,5391,7631,11546
Os03g0351700,33,38,0,13,10,7,32,12
Os03g0351800,6299,7081,5479,5882,4086,3620,2145,1780
Os03g0352200,2407,2379,1761,1545,1534,1830,1683,1090
Os03g0352300,381,666,643,1158,1465,1752,1236,1091
Os03g0352400,2256,3113,3814,5680,7278,8514,2763,2765
Os03g0352500,5663,5117,6475,7022,5469,5798,2871,1503
Os03g0352700,2,3,2,2,4,2,2,3
Os03g0352800,550,824,812,1157,1632,1616,1467,1516
Os03g0353000,16,25,32,48,4,27,33,30
Os03g0353300,0,0,0,0,0,0,0,0
Os03g0353333,0,0,0,0,0,0,0,0
Os03g0353400,6192,10358,7662,6482,16073,17176,14273,16596
Os03g0353500,324,532,693,733,775,877,753,958
Os03g0353600,128,102,173,131,142,130,67,0
Os03g0353701,100,170,132,120,77,135,105,126
Os03g0353900,11,0,23,10,17,6,0,0
Os03g0354500,50,48,68,72,52,38,21,11
Os03g0355100,1467,1658,1673,1677,2519,2371,1725,1393
Os03g0355200,614,760,866,1128,1471,1426,732,835
Os03g0355300,1470,1484,1370,1426,2168,2190,1651,1236
Os03g0355400,583,730,835,1087,1370,1370,697,764
Os03g0355500,4,10,3,6,0,0,8,7
Os03g0355600,3133,3631,4852,5665,6285,7597,3576,2403
Os03g0355700,43,80,116,74,39,34,67,165
Os03g0355800,113,235,177,242,278,261,273,226
Os03g0355900,2016,1568,1141,1177,127,178,261,174
Os03g0356300,626,940,2473,3376,4220,2849,1881,2990
Os03g0356400,502,602,342,464,256,269,236,310
Os03g0356414,111,179,282,418,635,721,162,207
Os03g0356470,0,4,0,5,9,6,4,0
Os03g0356477,0,0,0,0,4,6,2,5
Os03g0356484,958,1110,1401,1291,1452,1287,701,861
Os03g0356498,11,13,0,14,0,0,8,0
Os03g0356526,22,20,28,66,140,180,65,38
Os03g0356540,0,0,0,0,0,0,0,0
Os03g0356582,822,624,666,439,141,179,124,140
Os03g0356596,0,9,20,0,0,4,0,0
Os03g0356638,1158,1369,1672,1635,1719,2067,1110,875
Os03g0356652,1168,1182,1309,1438,1351,1476,824,1037
Os03g0356700,2109,2747,3256,2981,1284,1666,745,615
Os03g0356801,0,0,0,0,0,0,0,0
Os03g0356900,0,0,0,0,0,0,0,0
Os03g0357200,84,56,247,224,531,457,104,277
Os03g0357400,0,0,0,0,0,0,0,0
Os03g0357500,12,0,0,0,0,0,0,0
Os03g0358000,4959,5239,4672,5392,4311,4198,2399,1058
Os03g0358100,1660,2294,1618,2251,2010,2133,1986,2117
Os03g0358200,0,0,0,0,105,88,25,21
Os03g0358700,0,0,0,0,0,0,0,0
Os03g0358800,0,0,0,0,0,0,0,0
Os03g0358900,0,0,0,0,0,0,0,0
Os03g0358975,1092,1184,1705,1399,1737,1640,862,971
Os03g0359000,627,786,1035,661,999,918,529,354
Os03g0359100,1046,1119,1269,1316,628,785,491,584
Os03g0359350,0,0,0,0,0,0,0,0
Os03g0359600,0,0,0,0,0,0,0,0
Os03g0359700,733,774,1044,1181,641,700,249,330
Os03g0360000,0,0,0,0,0,0,0,0
Os03g0360200,0,13,0,0,0,0,7,0
Os03g0360300,790,740,9,42,241,166,39,127
Os03g0360500,1534,1565,2040,2196,2374,2765,1983,2715
Os03g0360600,18726,16919,8478,6371,4914,3717,16676,12182
Os03g0360700,3437,3941,2761,3354,3612,3385,3209,4195
Os03g0360750,0,1,0,2,0,0,3,0
Os03g0360800,58,93,20,18,74,81,59,165
Os03g0361100,0,0,0,4,8,0,0,66
Os03g0361500,0,0,28,30,0,3,4,5
Os03g0361600,0,0,0,0,0,0,0,0
Os03g0361700,0,0,0,0,0,0,0,0
Os03g0362032,0,0,0,0,0,0,0,0
Os03g0362200,743,717,535,484,1643,2244,1637,1587
Os03g0362500,0,0,0,0,0,0,0,0
Os03g0363100,0,0,0,309,205,283,0,0
Os03g0363200,122,204,430,752,1006,1024,218,137
Os03g0363400,182,271,660,837,1622,1634,666,701
Os03g0363500,4670,4131,3134,3163,4049,4170,3520,4576
Os03g0363600,0,0,0,0,16,103,43,24
Os03g0363700,54,122,161,262,496,552,315,60
Os03g0363800,322,403,538,732,822,975,526,496
Os03g0363850,51,64,107,60,171,151,122,131
Os03g0363900,1119,1037,1409,1455,2250,2094,1224,1219
Os03g0363950,0,0,0,7,25,24,10,16
Os03g0364000,629,742,727,1092,1487,1409,836,1346
Os03g0364400,3705,2872,8624,4957,39348,33871,10940,10653
Os03g0364500,268,173,545,240,2169,1749,201,584
Os03g0364700,819,609,1756,1149,4220,2860,3030,6088
Os03g0365000,0,0,0,0,0,0,0,0
Os03g0365100,0,0,0,0,0,0,0,0
Os03g0365150,0,2,0,0,0,0,0,0
Os03g0365200,11,36,22,12,96,0,69,16
Os03g0365250,86,180,43,174,101,107,742,829
Os03g0365700,0,0,0,0,0,0,0,0
Os03g0365800,0,0,0,0,19,0,0,0
Os03g0365850,0,0,5,3,18,0,0,0
Os03g0365900,0,0,0,34,15,9,0,0
Os03g0366000,60,150,316,358,232,161,285,472
Os03g0366100,0,0,0,0,0,0,0,0
Os03g0366200,3045,3051,2915,2938,4064,4245,2465,3061
Os03g0366350,1654,1401,468,707,10,16,235,91
Os03g0366525,0,0,5,0,0,0,0,0
Os03g0366700,294,282,251,437,131,168,209,157
Os03g0366800,27,148,40,148,14,74,31,24
Os03g0366900,38,91,71,149,199,124,51,91
Os03g0367000,1875,2433,2732,2842,3981,4040,2018,1494
Os03g0367101,159,253,194,476,815,599,153,180
Os03g0367150,289,357,321,679,1268,795,331,660
Os03g0367200,25,28,27,65,114,49,35,75
Os03g0367800,196,283,271,260,290,307,301,332
Os03g0367900,4295,4403,2766,3644,5199,5002,3592,5977
Os03g0368000,0,0,0,0,0,0,0,0
Os03g0368150,0,0,0,0,0,0,0,0
Os03g0368300,0,0,0,0,0,0,0,0
Os03g0368351,0,0,0,0,0,0,0,0
Os03g0368650,0,0,0,0,0,0,0,0
Os03g0368900,0,0,0,0,900,198,28,20
Os03g0368950,0,0,0,0,0,0,0,0
Os03g0369000,0,0,0,0,0,0,0,0
Os03g0369100,0,0,0,0,0,0,0,0
Os03g0369250,0,0,0,0,0,0,0,0
Os03g0369600,0,6,0,0,8,6,26,10
Os03g0369700,0,3,0,6,26,7,27,14
